,bond_price,stock_price,bond_rtn,stock_rtn,diff,bond_pos,stock_pos
2022-06-20 13:12:00,150.42,134.3,0.008379701012267926,0.00840967112179003,-2.9970109522103883e-05,0.0,0.0
2022-06-20 13:13:00,150.38,134.14,0.008111550579875448,0.007208289532962819,0.000903261046912629,0.0,0.0
2022-06-20 13:14:00,150.51,134.15,0.008983039485151112,0.0072833758822645756,0.0016996636028865364,0.0,0.0
2022-06-20 13:15:00,150.2,133.92,0.0069048736341086325,0.005556389848325516,0.0013484837857831167,0.0,0.0
2022-06-20 13:16:00,150.12,134.14,0.006368572769323677,0.007208289532962819,-0.0008397167636391423,0.0,0.0
2022-06-20 13:17:00,150.18,134.02,0.006770798417912616,0.0063072533413426335,0.00046354507656998223,0.0,0.0
2022-06-20 13:18:00,150.18,133.83,0.006770798417912616,0.0048806127046103764,0.0018901857133022393,0.0,0.0
2022-06-20 13:19:00,150.02,133.83,0.005698196688342261,0.0048806127046103764,0.0008175839837318843,0.0,0.0
2022-06-20 13:20:00,150.0,133.97,0.005564121472146022,0.005931821594834075,-0.00036770012268805274,0.0,0.0
2022-06-20 13:21:00,150.42,134.2,0.008379701012267926,0.007658807628772912,0.0007208933834950138,0.0,0.0
2022-06-20 13:22:00,150.47,134.2,0.008714889052758634,0.007658807628772912,0.001056081423985722,0.0,0.0
2022-06-20 13:23:00,150.13,134.22,0.0064356103774216855,0.007808980327376425,-0.0013733699499547392,0.0,0.0
2022-06-20 13:24:00,150.08,134.26,0.006100422336931199,0.008109325724583227,-0.002008903387652028,0.0,0.0
2022-06-20 13:25:00,150.16,134.15,0.006636723201716155,0.0072833758822645756,-0.0006466526805484207,0.0,0.0
2022-06-20 13:26:00,150.12,134.0,0.006368572769323677,0.006157080642739121,0.00021149212658455596,0.0,0.0
2022-06-20 13:27:00,149.99,133.98,0.0054970838640477915,0.006006907944135609,-0.0005098240800878173,0.0,0.0
2022-06-20 13:28:00,149.94,134.04,0.005161895823557083,0.006457426039945924,-0.0012955302163888405,0.0,0.0
2022-06-20 13:29:00,149.82,133.91,0.004357444526379428,0.00548130349902376,-0.0011238589726443315,0.0,0.0
2022-06-20 13:30:00,149.5,133.69,0.0022122410672387183,0.003829403814386456,-0.0016171627471477379,0.0,0.0
2022-06-20 13:31:00,149.6,133.61,0.0028826171482201346,0.003228713019973073,-0.0003460958717529383,0.0,0.0
2022-06-20 13:32:00,149.66,133.88,0.003284842796809073,0.005256044451118713,-0.00197120165430964,0.0,0.0
2022-06-20 13:33:00,149.83,133.97,0.004424482134477659,0.005931821594834075,-0.001507339460356416,0.0,0.0
2022-06-20 13:34:00,149.72,133.8,0.003687068445398012,0.00465535365670533,-0.0009682852113073181,0.0,0.0
2022-06-20 13:35:00,149.69,133.8,0.0034859556211035425,0.00465535365670533,-0.0011693980356017875,0.0,0.0
2022-06-20 13:36:00,149.6,133.85,0.0028826171482201346,0.005030785403213667,-0.002148168254993532,0.0,0.0
2022-06-20 13:37:00,149.5,134.0,0.0022122410672387183,0.006157080642739121,-0.003944839575500403,0.0,0.0
2022-06-20 13:38:00,149.55,134.12,0.0025474291077296485,0.007058116834359529,-0.004510687726629881,0.0,0.0
2022-06-20 13:39:00,149.65,134.1,0.003217805188711065,0.006907944135756017,-0.003690138947044952,0.0,0.0
2022-06-20 13:40:00,149.55,134.1,0.0025474291077296485,0.006907944135756017,-0.004360515028026368,0.0,0.0
2022-06-20 13:41:00,149.45,134.0,0.0018770530267480101,0.006157080642739121,-0.004280027615991111,0.0,0.0
2022-06-20 13:42:00,149.55,134.0,0.0025474291077296485,0.006157080642739121,-0.0036096515350094727,0.0,0.0
2022-06-20 13:43:00,149.49,133.7,0.00214520345914071,0.0039044901636882123,-0.0017592867045475025,0.0,0.0
2022-06-20 13:44:00,149.61,134.14,0.002949654756318365,0.007208289532962819,-0.004258634776644454,0.0,0.0
2022-06-20 13:45:00,149.44,134.1,0.0018100154186500017,0.006907944135756017,-0.005097928717106015,0.0,0.0
2022-06-20 13:46:00,149.5,134.0,0.0022122410672387183,0.006157080642739121,-0.003944839575500403,0.0,0.0
2022-06-20 13:47:00,149.63,134.47,0.003083729972514604,0.009686139059918775,-0.006602409087404171,0.0,0.0
2022-06-20 13:48:00,149.53,134.6,0.0024133538915331876,0.010662261600840939,-0.008248907709307751,0.0,0.0
2022-06-20 13:49:00,149.49,134.25,0.00214520345914071,0.008034239375281471,-0.005889035916140761,0.0,0.0
2022-06-20 13:50:00,149.47,134.1,0.002011128242944471,0.006907944135756017,-0.004896815892811546,0.0,0.0
2022-06-20 13:51:00,149.45,134.01,0.0018770530267480101,0.006232166992040655,-0.004355113965292645,0.0,0.0
2022-06-20 13:52:00,149.36,134.1,0.0012737145538648242,0.006907944135756017,-0.0056342295818911925,0.0,0.0
2022-06-20 13:53:00,149.28,133.66,0.0007374136890796468,0.0036041447664814097,-0.002866731077401763,0.0,0.0
2022-06-20 13:54:00,149.42,134.1,0.0016759402024535408,0.006907944135756017,-0.005232003933302476,0.0,0.0
2022-06-20 13:55:00,149.04,134.1,-0.0008714889052757746,0.006907944135756017,-0.007779433041031791,0.0,0.0
2022-06-20 13:56:00,149.21,134.1,0.00026815043239269976,0.006907944135756017,-0.006639793703363317,0.0,0.0
2022-06-20 13:57:00,149.19,134.09,0.0001340752161964609,0.006832857786454483,-0.006698782570258022,0.0,0.0
2022-06-20 13:58:00,149.08,134.05,-0.0006033384728830749,0.00653251238924768,-0.007135850862130755,0.0,0.0
